company_id,year,return_on_equity_pct,revenue_cagr_5yr,revenue_cagr_5yr_flag,pat_cagr_5yr,pat_cagr_5yr_flag,eps_cagr_5yr,eps_cagr_5yr_flag,composite_quality_score
CHOLAFIN,Mar 2013,15.78,,,,,,,15.78
CHOLAFIN,Mar 2014,16.09,,,,,,,16.09
CHOLAFIN,Mar 2015,16.6,,,,,,,16.6
CHOLAFIN,Mar 2016,15.67,,,,,,,15.67
CHOLAFIN,Mar 2017,16.71,,,,,,,16.71
CHOLAFIN,Mar 2018,17.91,16.68,NORMAL,24.41,NORMAL,24.57,NORMAL,20.89
CHOLAFIN,Mar 2019,19.28,16.74,NORMAL,26.6,NORMAL,24.57,NORMAL,21.8
CHOLAFIN,Mar 2020,12.85,18.59,NORMAL,18.88,NORMAL,16.72,NORMAL,16.76
CHOLAFIN,Mar 2021,15.84,17.86,NORMAL,21.48,NORMAL,22.1,NORMAL,19.32
CHOLAFIN,Mar 2022,18.3,16.67,NORMAL,24.57,NORMAL,23.64,NORMAL,20.8
CHOLAFIN,Mar 2023,18.58,18.31,NORMAL,23.76,NORMAL,21.67,NORMAL,20.58
CHOLAFIN,Mar 2024,17.46,21.94,NORMAL,23.36,NORMAL,22.28,NORMAL,21.26
CIPLA,Mar 2013,17.13,,,,,,,17.13
CIPLA,Mar 2014,13.97,,,,,,,13.97
CIPLA,Mar 2015,11.38,,,,,,,11.38
CIPLA,Mar 2016,12.01,,,,,,,12.01
CIPLA,Mar 2017,8.25,,,,,,,8.25
CIPLA,Mar 2018,9.959999999999999,12.86,NORMAL,-1.71,NORMAL,-1.08,NORMAL,5.01
CIPLA,Mar 2019,9.94,9.97,NORMAL,1.22,NORMAL,2.25,NORMAL,5.84
CIPLA,Mar 2020,9.520000000000001,8.59,NORMAL,4.07,NORMAL,4.84,NORMAL,6.76
CIPLA,Mar 2021,13.04,6.8,NORMAL,11.55,NORMAL,12.03,NORMAL,10.86
CIPLA,Mar 2022,12.22,8.62,NORMAL,19.73,NORMAL,18.98,NORMAL,14.89
CIPLA,Mar 2023,12.1,8.47,NORMAL,14.86,NORMAL,14.22,NORMAL,12.41
CIPLA,Mar 2024,15.55,9.51,NORMAL,22.73,NORMAL,21.83,NORMAL,17.4
COALINDIA,Mar 2013,35.81,,,,,,,35.81
COALINDIA,Mar 2014,35.64,,,,,,,35.64
COALINDIA,Mar 2015,34.02,,,,,,,34.02
COALINDIA,Mar 2016,40.96,,,,,,,40.96
COALINDIA,Mar 2017,37.85,,,,,,,37.85
COALINDIA,Mar 2018,34.88,4.53,NORMAL,-16.52,NORMAL,-16.44,NORMAL,1.61
COALINDIA,Mar 2019,66.01,7.12,NORMAL,2.94,NORMAL,3.13,NORMAL,19.8
COALINDIA,Mar 2020,51.93,5.33,NORMAL,4.0,NORMAL,4.18,NORMAL,16.36
COALINDIA,Mar 2021,34.78,2.95,NORMAL,-2.3,NORMAL,-1.8,NORMAL,8.41
COALINDIA,Mar 2022,40.28,7.02,NORMAL,13.37,NORMAL,13.3,NORMAL,18.49
COALINDIA,Mar 2023,52.14,10.15,NORMAL,35.14,NORMAL,36.43,NORMAL,33.47
COALINDIA,Mar 2024,45.17,7.4,NORMAL,16.43,NORMAL,16.85,NORMAL,21.46
DABUR,Mar 2013,36.56,,,,,,,36.56
DABUR,Mar 2014,34.48999999999999,,,,,,,34.49
DABUR,Mar 2015,31.84,,,,,,,31.84
DABUR,Mar 2016,30.06,,,,,,,30.06
DABUR,Mar 2017,26.41,,,,,,,26.41
DABUR,Mar 2018,23.8,4.69,NORMAL,12.13,NORMAL,14.87,NORMAL,13.87
DABUR,Mar 2019,25.67,3.82,NORMAL,9.56,NORMAL,9.86,NORMAL,12.23
DABUR,Mar 2020,21.92,2.19,NORMAL,6.28,NORMAL,5.92,NORMAL,9.08
DABUR,Mar 2021,22.12,4.21,NORMAL,6.21,NORMAL,7.39,NORMAL,9.98
DABUR,Mar 2022,20.78,7.42,NORMAL,6.36,NORMAL,7.39,NORMAL,10.49
DABUR,Mar 2023,18.96,8.35,NORMAL,4.61,NORMAL,4.56,NORMAL,9.12
DABUR,Mar 2024,18.36,7.81,NORMAL,4.6,NORMAL,4.56,NORMAL,8.83
DIVISLAB,Mar 2013,24.07,,,,,,,24.07
DIVISLAB,Mar 2014,26.08,,,,,,,26.08
DIVISLAB,Mar 2015,24.37,,,,,,,24.37
DIVISLAB,Mar 2016,26.23,,,,,,,26.23
DIVISLAB,Mar 2017,19.79,,,,,,,19.79
DIVISLAB,Mar 2018,14.8,12.65,NORMAL,7.82,NORMAL,7.49,NORMAL,10.69
DIVISLAB,Mar 2019,19.45,14.33,NORMAL,11.85,NORMAL,11.95,NORMAL,14.4
DIVISLAB,Mar 2020,18.84,11.61,NORMAL,10.08,NORMAL,10.2,NORMAL,12.68
DIVISLAB,Mar 2021,21.34,13.04,NORMAL,12.0,NORMAL,12.3,NORMAL,14.67
DIVISLAB,Mar 2022,25.24,17.13,NORMAL,22.8,NORMAL,22.87,NORMAL,22.01
DIVISLAB,Mar 2023,14.29,14.83,NORMAL,15.77,NORMAL,15.9,NORMAL,15.2
DIVISLAB,Mar 2024,11.79,9.66,NORMAL,3.41,NORMAL,3.3,NORMAL,7.04
DLF,Mar 2013,2.59,,,,,,,2.59
DLF,Mar 2014,2.15,,,,,,,2.15
DLF,Mar 2015,1.85,,,,,,,1.85
DLF,Mar 2016,1.27,,,,,,,1.27
DLF,Mar 2017,2.88,,,,,,,2.88
DLF,Mar 2018,12.68,-2.91,NORMAL,46.34,NORMAL,44.27,NORMAL,25.1
DLF,Mar 2019,3.91,0.16,NORMAL,17.37,NORMAL,8.45,NORMAL,7.47
DLF,Mar 2020,-1.71,-4.48,NORMAL,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,-3.1
DLF,Mar 2021,3.06,-11.42,NORMAL,28.84,NORMAL,14.87,NORMAL,8.84
DLF,Mar 2022,4.130000000000001,-7.01,NORMAL,16.2,NORMAL,8.45,NORMAL,5.44
DLF,Mar 2023,5.4,-3.22,NORMAL,-14.6,NORMAL,-20.38,NORMAL,-8.2
DLF,Mar 2024,6.909999999999999,-5.14,NORMAL,15.7,NORMAL,12.89,NORMAL,7.59
DMART,Mar 2013,11.91,,,,,,,11.91
DMART,Mar 2014,16.84,,,,,,,16.84
DMART,Mar 2015,17.67,,,,,,,17.67
DMART,Mar 2016,21.04,,,,,,,21.04
DMART,Mar 2017,12.47,,,,,,,12.47
DMART,Mar 2018,17.26,35.09,NORMAL,53.69,NORMAL,45.41,NORMAL,37.86
DMART,Mar 2019,16.14,33.68,NORMAL,41.15,NORMAL,36.08,NORMAL,31.76
DMART,Mar 2020,11.74,31.03,NORMAL,43.74,NORMAL,37.97,NORMAL,31.12
DMART,Mar 2021,9.02,22.98,NORMAL,27.99,NORMAL,23.16,NORMAL,20.79
DMART,Mar 2022,10.91,21.09,NORMAL,25.51,NORMAL,23.52,NORMAL,20.26
DMART,Mar 2023,14.79,23.3,NORMAL,24.16,NORMAL,23.27,NORMAL,21.38
DMART,Mar 2024,13.56,20.48,NORMAL,22.97,NORMAL,22.74,NORMAL,19.94
DRREDDY,Mar 2013,23.98,,,,,,,23.98
DRREDDY,Mar 2014,24.96,,,,,,,24.96
DRREDDY,Mar 2015,23.71,,,,,,,23.71
DRREDDY,Mar 2016,16.95,,,,,,,16.95
DRREDDY,Mar 2017,10.54,,,,,,,10.54
DRREDDY,Mar 2018,7.53,3.83,NORMAL,-9.11,NORMAL,-9.38,NORMAL,-1.78
DRREDDY,Mar 2019,13.9,2.86,NORMAL,-0.13,NORMAL,0.0,NORMAL,4.16
DRREDDY,Mar 2020,12.99,3.12,NORMAL,-2.81,NORMAL,-2.33,NORMAL,2.74
DRREDDY,Mar 2021,11.07,4.12,NORMAL,-1.74,NORMAL,-1.65,NORMAL,2.95
DRREDDY,Mar 2022,11.36,8.7,NORMAL,11.05,NORMAL,10.2,NORMAL,10.33
DRREDDY,Mar 2023,19.35,11.55,NORMAL,36.62,NORMAL,37.47,NORMAL,26.25
DRREDDY,Mar 2024,19.74,12.64,NORMAL,23.39,NORMAL,23.84,NORMAL,19.9
EICHERMOT,Dec 2012,27.07,,,,,,,27.07
EICHERMOT,Dec 2013,25.55,,,,,,,25.55
EICHERMOT,Dec 2014,27.9,,,,,,,27.9
EICHERMOT,Mar 2016,36.63,,,,,,,36.63
EICHERMOT,Mar 2017,31.19,,,,,,,31.19
EICHERMOT,Mar 2018,27.88,7.01,NORMAL,32.77,NORMAL,43.1,NORMAL,27.69
EICHERMOT,Mar 2019,24.7,7.54,NORMAL,33.22,NORMAL,40.11,NORMAL,26.39
EICHERMOT,Mar 2020,18.3,0.93,NORMAL,21.08,NORMAL,23.84,NORMAL,16.04
EICHERMOT,Mar 2021,11.78,7.15,NORMAL,0.13,NORMAL,0.0,NORMAL,4.76
EICHERMOT,Mar 2022,13.3,7.93,NORMAL,0.12,NORMAL,0.0,NORMAL,5.34
EICHERMOT,Mar 2023,19.44,10.01,NORMAL,8.25,NORMAL,8.25,NORMAL,11.49
EICHERMOT,Mar 2024,22.17,11.04,NORMAL,12.68,NORMAL,12.51,NORMAL,14.6
GAIL,Mar 2013,15.17,,,,,,,15.17
GAIL,Mar 2014,14.75,,,,,,,14.75
GAIL,Mar 2015,9.29,,,,,,,9.29
GAIL,Mar 2016,5.149999999999999,,,,,,,5.15
GAIL,Mar 2017,8.58,,,,,,,8.58
GAIL,Mar 2018,11.53,1.35,NORMAL,1.93,NORMAL,3.13,NORMAL,4.48
GAIL,Mar 2019,14.24,4.29,NORMAL,6.49,NORMAL,7.39,NORMAL,8.1
GAIL,Mar 2020,19.31,3.67,NORMAL,24.66,NORMAL,22.87,NORMAL,17.63
GAIL,Mar 2021,11.55,1.96,NORMAL,26.8,NORMAL,24.57,NORMAL,16.22
GAIL,Mar 2022,19.19,13.83,NORMAL,29.53,NORMAL,29.2,NORMAL,22.94
GAIL,Mar 2023,8.62,21.73,NORMAL,3.09,NORMAL,5.15,NORMAL,9.65
GAIL,Mar 2024,12.86,11.83,NORMAL,8.61,NORMAL,8.45,NORMAL,10.44
GODREJCP,Mar 2013,25.51,,,,,,,25.51
GODREJCP,Mar 2014,21.7,,,,,,,21.7
GODREJCP,Mar 2015,22.64,,,,,,,22.64
GODREJCP,Mar 2016,19.48,,,,,,,19.48
GODREJCP,Mar 2017,24.67,,,,,,,24.67
GODREJCP,Mar 2018,26.11,8.96,NORMAL,14.1,NORMAL,14.87,NORMAL,16.01
GODREJCP,Mar 2019,32.23,6.3,NORMAL,23.38,NORMAL,26.86,NORMAL,22.19
GODREJCP,Mar 2020,18.95,3.68,NORMAL,8.93,NORMAL,10.76,NORMAL,10.58
GODREJCP,Mar 2021,18.23,5.54,NORMAL,15.67,NORMAL,16.27,NORMAL,13.93
GODREJCP,Mar 2022,15.43,5.78,NORMAL,6.39,NORMAL,5.51,NORMAL,8.28
GODREJCP,Mar 2023,12.34,6.22,NORMAL,0.82,NORMAL,1.22,NORMAL,5.15
GODREJCP,Mar 2024,-4.45,6.45,NORMAL,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,1.0
GRASIM,Mar 2013,19.22,,,,,,,19.22
GRASIM,Mar 2014,13.67,,,,,,,13.67
GRASIM,Mar 2015,11.16,,,,,,,11.16
GRASIM,Mar 2016,12.6,,,,,,,12.6
GRASIM,Mar 2017,13.53,,,,,,,13.53
GRASIM,Mar 2018,6.43,14.9,NORMAL,-0.48,NORMAL,-7.31,NORMAL,3.38
GRASIM,Mar 2019,4.73,22.2,NORMAL,-1.46,NORMAL,-10.69,NORMAL,3.7
GRASIM,Mar 2020,11.72,16.55,NORMAL,20.79,NORMAL,11.93,NORMAL,15.25
GRASIM,Mar 2021,10.67,17.24,NORMAL,15.12,NORMAL,4.32,NORMAL,11.84
GRASIM,Mar 2022,14.8,21.55,NORMAL,21.42,NORMAL,10.96,NORMAL,17.18
GRASIM,Mar 2023,14.07,16.05,NORMAL,24.6,NORMAL,20.72,NORMAL,18.86
GRASIM,Mar 2024,11.2,11.15,NORMAL,29.31,NORMAL,27.73,NORMAL,19.85
HAL,Mar 2017,1966.92,,,,,,,1966.92
HAL,Mar 2018,1528.46,5.27,NORMAL,-7.89,NORMAL,-24.71,NORMAL,375.28
HAL,Mar 2019,1763.91,5.74,NORMAL,-2.72,NORMAL,4.56,NORMAL,442.87
HAL,Mar 2020,2059.42,6.39,NORMAL,3.54,NORMAL,10.93,NORMAL,520.07
HAL,Mar 2021,2249.31,6.43,NORMAL,10.14,NORMAL,11.38,NORMAL,569.31
HAL,Mar 2022,3324.18,6.52,NORMAL,14.22,NORMAL,16.12,NORMAL,840.26
HAL,Mar 2023,3283.05,7.77,NORMAL,23.94,NORMAL,23.73,NORMAL,834.62
HAL,Mar 2024,3816.58,8.71,NORMAL,26.49,NORMAL,26.64,NORMAL,969.6
HAVELLS,Mar 2013,40.29,,,,,,,40.29
HAVELLS,Mar 2014,26.77,,,,,,,26.77
HAVELLS,Mar 2015,21.18,,,,,,,21.18
HAVELLS,Mar 2016,42.95,,,,,,,42.95
HAVELLS,Mar 2017,15.08,,,,,,,15.08
HAVELLS,Mar 2018,17.72,2.61,NORMAL,2.61,NORMAL,4.1,NORMAL,6.76
HAVELLS,Mar 2019,18.77,4.58,NORMAL,12.06,NORMAL,13.18,NORMAL,12.15
HAVELLS,Mar 2020,17.05,2.2,NORMAL,13.81,NORMAL,14.87,NORMAL,11.98
HAVELLS,Mar 2021,20.17,6.61,NORMAL,-4.29,NORMAL,-4.14,NORMAL,4.59
HAVELLS,Mar 2022,19.92,17.85,NORMAL,19.34,NORMAL,18.89,NORMAL,19.0
HAVELLS,Mar 2023,16.18,15.82,NORMAL,10.15,NORMAL,9.1,NORMAL,12.81
HAVELLS,Mar 2024,17.07,13.04,NORMAL,10.03,NORMAL,9.0,NORMAL,12.28
HCLTECH,Jun 2013,30.69,,,,,,,30.69
HCLTECH,Jun 2014,33.39,,,,,,,33.39
HCLTECH,Jun 2015,30.31,,,,,,,30.31
HCLTECH,Mar 2017,26.12,,,,,,,26.12
HCLTECH,Mar 2018,23.97,14.6,NORMAL,16.64,NORMAL,17.23,NORMAL,18.11
HCLTECH,Mar 2019,24.46,13.46,NORMAL,9.16,NORMAL,9.98,NORMAL,14.26
HCLTECH,Mar 2020,21.57,14.0,NORMAL,8.53,NORMAL,9.54,NORMAL,13.41
HCLTECH,Mar 2021,18.64,19.34,NORMAL,14.8,NORMAL,15.44,NORMAL,17.06
HCLTECH,Mar 2022,21.84,12.48,NORMAL,9.46,NORMAL,10.76,NORMAL,13.64
HCLTECH,Mar 2023,22.7,14.94,NORMAL,11.22,NORMAL,12.15,NORMAL,15.25
HCLTECH,Mar 2024,23.01,12.71,NORMAL,9.19,NORMAL,9.41,NORMAL,13.58
HDFCBANK,Mar 2013,18.84,,,,,,,18.84
HDFCBANK,Mar 2014,19.85,,,,,,,19.85
HDFCBANK,Mar 2015,16.95,,,,,,,16.95
HDFCBANK,Mar 2016,17.25,,,,,,,17.25
HDFCBANK,Mar 2017,16.69,,,,,,,16.69
HDFCBANK,Mar 2018,16.94,18.92,NORMAL,21.87,NORMAL,20.79,NORMAL,19.63
HDFCBANK,Mar 2019,14.61,19.83,NORMAL,20.68,NORMAL,17.9,NORMAL,18.26
HDFCBANK,Mar 2020,15.48,19.25,NORMAL,20.59,NORMAL,18.95,NORMAL,18.57
HDFCBANK,Mar 2021,15.18,15.27,NORMAL,19.97,NORMAL,18.33,NORMAL,17.19
HDFCBANK,Mar 2022,15.43,13.16,NORMAL,20.02,NORMAL,18.13,NORMAL,16.68
HDFCBANK,Mar 2023,15.94,14.89,NORMAL,19.98,NORMAL,17.9,NORMAL,17.18
HDFCBANK,Mar 2024,14.34,21.95,NORMAL,23.87,NORMAL,15.42,NORMAL,18.9
HDFCLIFE,Mar 2013,33.43,,,,,,,33.43
HDFCLIFE,Mar 2014,37.6,,,,,,,37.6
HDFCLIFE,Mar 2015,30.93,,,,,,,30.93
HDFCLIFE,Mar 2016,26.33,,,,,,,26.33
HDFCLIFE,Mar 2017,23.18,,,,,,,23.18
HDFCLIFE,Mar 2018,23.53,18.07,NORMAL,19.89,NORMAL,24.57,NORMAL,21.52
HDFCLIFE,Mar 2019,22.65,17.75,NORMAL,12.01,NORMAL,8.45,NORMAL,15.22
HDFCLIFE,Mar 2020,19.05,1.54,NORMAL,10.54,NORMAL,8.45,NORMAL,9.9
HDFCLIFE,Mar 2021,15.75,31.57,NORMAL,10.75,NORMAL,11.84,NORMAL,17.48
HDFCLIFE,Mar 2022,8.5,16.98,NORMAL,8.39,NORMAL,8.45,NORMAL,10.58
HDFCLIFE,Mar 2023,10.53,16.83,NORMAL,4.32,NORMAL,0.0,NORMAL,7.92
HDFCLIFE,Mar 2024,10.73,21.17,NORMAL,4.25,NORMAL,3.13,NORMAL,9.82
HEROMOTOCO,Mar 2014,37.38,,,,,,,37.38
HEROMOTOCO,Mar 2015,36.15,,,,,,,36.15
HEROMOTOCO,Mar 2016,35.23,,,,,,,35.23
HEROMOTOCO,Mar 2017,34.37,,,,,,,34.37
HEROMOTOCO,Mar 2018,31.09,,,,,,,31.09
HEROMOTOCO,Mar 2019,26.42,6.09,NORMAL,10.52,NORMAL,10.37,NORMAL,13.35
HEROMOTOCO,Mar 2020,25.4,1.22,NORMAL,9.13,NORMAL,9.05,NORMAL,11.2
HEROMOTOCO,Mar 2021,19.05,1.7,NORMAL,-1.16,NORMAL,-1.44,NORMAL,4.54
HEROMOTOCO,Mar 2022,14.7,0.65,NORMAL,-8.06,NORMAL,-8.31,NORMAL,-0.26
HEROMOTOCO,Mar 2023,16.81,1.03,NORMAL,-5.53,NORMAL,-5.39,NORMAL,1.73
HEROMOTOCO,Mar 2024,21.14,2.15,NORMAL,1.54,NORMAL,1.69,NORMAL,6.63
HINDALCO,Mar 2013,8.51,,,,,,,8.51
HINDALCO,Mar 2014,5.41,,,,,,,5.41
HINDALCO,Mar 2015,0.6799999999999999,,,,,,,0.68
HINDALCO,Mar 2016,-1.73,,,,,,,-1.73
HINDALCO,Mar 2017,4.09,,,,,,,4.09
HINDALCO,Mar 2018,11.09,7.51,NORMAL,15.13,NORMAL,11.03,NORMAL,11.19
HINDALCO,Mar 2019,9.56,8.28,NORMAL,20.15,NORMAL,16.89,NORMAL,13.72
HINDALCO,Mar 2020,6.460000000000001,2.53,NORMAL,70.82,NORMAL,33.56,NORMAL,28.34
HINDALCO,Mar 2021,5.23,5.98,NORMAL,,TURNAROUND,,TURNAROUND,5.6
HINDALCO,Mar 2022,17.56,14.25,NORMAL,48.8,NORMAL,50.12,NORMAL,32.68
HINDALCO,Mar 2023,10.65,14.15,NORMAL,10.67,NORMAL,10.76,NORMAL,11.56
HINDALCO,Mar 2024,9.569999999999999,10.59,NORMAL,13.07,NORMAL,13.4,NORMAL,11.66
HINDUNILVR,Mar 2013,134.0,,,,,,,134.0
HINDUNILVR,Mar 2014,111.85,,,,,,,111.85
HINDUNILVR,Mar 2015,108.67,,,,,,,108.67
HINDUNILVR,Mar 2016,63.14999999999999,,,,,,,63.15
HINDUNILVR,Mar 2017,66.58,,,,,,,66.58
HINDUNILVR,Mar 2018,71.78999999999999,5.65,NORMAL,6.37,NORMAL,5.92,NORMAL,22.43
HINDUNILVR,Mar 2019,77.03,6.1,NORMAL,8.9,NORMAL,9.24,NORMAL,25.32
HINDUNILVR,Mar 2020,82.1,4.47,NORMAL,9.07,NORMAL,9.16,NORMAL,26.2
HINDUNILVR,Mar 2021,16.78,7.88,NORMAL,14.02,NORMAL,12.34,NORMAL,12.76
HINDUNILVR,Mar 2022,18.12,9.6,NORMAL,14.64,NORMAL,12.59,NORMAL,13.74
HINDUNILVR,Mar 2023,20.16,11.25,NORMAL,14.18,NORMAL,12.37,NORMAL,14.49
HINDUNILVR,Mar 2024,20.07,9.5,NORMAL,11.15,NORMAL,9.46,NORMAL,12.54
ICICIBANK,Mar 2013,14.73,,,,,,,14.73
ICICIBANK,Mar 2014,15.28,,,,,,,15.28
ICICIBANK,Mar 2015,15.28,,,,,,,15.28
ICICIBANK,Mar 2016,11.61,,,,,,,11.61
ICICIBANK,Mar 2017,10.84,,,,,,,10.84
ICICIBANK,Mar 2018,8.23,6.73,NORMAL,-2.12,NORMAL,-4.36,NORMAL,2.12
ICICIBANK,Mar 2019,4.98,7.79,NORMAL,-13.4,NORMAL,-16.26,NORMAL,-4.22
ICICIBANK,Mar 2020,9.13,9.07,NORMAL,-2.81,NORMAL,-4.62,NORMAL,2.69
ICICIBANK,Mar 2021,12.92,8.5,NORMAL,13.26,NORMAL,11.03,NORMAL,11.43
ICICIBANK,Mar 2022,14.58,9.38,NORMAL,18.54,NORMAL,17.61,NORMAL,15.03
ICICIBANK,Mar 2023,16.53,14.26,NORMAL,31.26,NORMAL,32.5,NORMAL,23.64
ICICIBANK,Mar 2024,17.99,17.25,NORMAL,51.95,NORMAL,55.18,NORMAL,35.59
ICICIGI,Mar 2013,18.88,,,,,,,18.88
ICICIGI,Mar 2014,21.72,,,,,,,21.72
ICICIGI,Mar 2015,20.27,,,,,,,20.27
ICICIGI,Mar 2016,15.66,,,,,,,15.66
ICICIGI,Mar 2017,18.0,,,,,,,18.0
ICICIGI,Mar 2018,18.98,11.49,NORMAL,19.55,NORMAL,18.89,NORMAL,17.23
ICICIGI,Mar 2019,19.43,20.73,NORMAL,15.07,NORMAL,13.9,NORMAL,17.28
ICICIGI,Mar 2020,19.47,22.16,NORMAL,15.34,NORMAL,14.87,NORMAL,17.96
ICICIGI,Mar 2021,19.38,15.05,NORMAL,23.78,NORMAL,23.81,NORMAL,20.5
ICICIGI,Mar 2022,13.83,16.34,NORMAL,12.61,NORMAL,10.2,NORMAL,13.24
ICICIGI,Mar 2023,16.55,20.93,NORMAL,14.94,NORMAL,13.0,NORMAL,16.36
ICICIGI,Mar 2024,15.72,12.91,NORMAL,12.84,NORMAL,11.14,NORMAL,13.15
ICICIPRULI,Mar 2013,38.25,,,,,,,38.25
ICICIPRULI,Mar 2014,35.61,,,,,,,35.61
ICICIPRULI,Mar 2015,31.15,,,,,,,31.15
ICICIPRULI,Mar 2016,31.0,,,,,,,31.0
ICICIPRULI,Mar 2017,26.26,,,,,,,26.26
ICICIPRULI,Mar 2018,24.63,14.16,NORMAL,1.34,NORMAL,0.0,NORMAL,10.03
ICICIPRULI,Mar 2019,16.58,13.63,NORMAL,-6.11,NORMAL,-6.17,NORMAL,4.48
ICICIPRULI,Mar 2020,14.79,-9.41,NORMAL,-8.24,NORMAL,-8.64,NORMAL,-2.88
ICICIPRULI,Mar 2021,10.5,31.88,NORMAL,-10.34,NORMAL,-10.22,NORMAL,5.45
ICICIPRULI,Mar 2022,8.290000000000001,10.94,NORMAL,-14.71,NORMAL,-16.06,NORMAL,-2.88
ICICIPRULI,Mar 2023,8.06,5.39,NORMAL,-12.87,NORMAL,-11.42,NORMAL,-2.71
ICICIPRULI,Mar 2024,7.73,16.85,NORMAL,-5.66,NORMAL,-5.59,NORMAL,3.33
INDUSINDBK,Mar 2013,13.91,,,,,,,13.91
INDUSINDBK,Mar 2014,15.57,,,,,,,15.57
INDUSINDBK,Mar 2015,16.85,,,,,,,16.85
INDUSINDBK,Mar 2016,12.92,,,,,,,12.92
INDUSINDBK,Mar 2017,13.89,,,,,,,13.89
INDUSINDBK,Mar 2018,15.13,19.87,NORMAL,27.72,NORMAL,24.57,NORMAL,21.82
INDUSINDBK,Mar 2019,12.37,21.95,NORMAL,18.58,NORMAL,15.29,NORMAL,17.05
INDUSINDBK,Mar 2020,12.73,24.32,NORMAL,19.75,NORMAL,13.49,NORMAL,17.57
INDUSINDBK,Mar 2021,6.54,19.56,NORMAL,4.41,NORMAL,-0.53,NORMAL,7.49
INDUSINDBK,Mar 2022,9.67,16.43,NORMAL,9.96,NORMAL,4.56,NORMAL,10.16
INDUSINDBK,Mar 2023,13.53,16.05,NORMAL,15.43,NORMAL,9.63,NORMAL,13.66
INDUSINDBK,Mar 2024,14.25,15.5,NORMAL,22.08,NORMAL,15.9,NORMAL,16.93
INFY,Mar 2013,24.82,,,,,,,24.82
INFY,Mar 2014,23.93,,,,,,,23.93
INFY,Mar 2015,24.39,,,,,,,24.39
INFY,Mar 2016,21.85,,,,,,,21.85
INFY,Mar 2017,20.81,,,,,,,20.81
INFY,Mar 2018,24.69,11.81,NORMAL,11.2,NORMAL,11.99,NORMAL,14.92
INFY,Mar 2019,23.73,10.52,NORMAL,7.66,NORMAL,8.76,NORMAL,12.67
INFY,Mar 2020,25.42,11.23,NORMAL,6.11,NORMAL,7.63,NORMAL,12.6
INFY,Mar 2021,25.44,9.98,NORMAL,7.56,NORMAL,9.18,NORMAL,13.04
INFY,Mar 2022,29.39,12.18,NORMAL,9.06,NORMAL,11.32,NORMAL,15.49
INFY,Mar 2023,31.97,15.79,NORMAL,8.51,NORMAL,9.41,NORMAL,16.42
INFY,Mar 2024,29.79,13.2,NORMAL,11.24,NORMAL,12.47,NORMAL,16.68
IOC,Mar 2013,5.75,,,,,,,5.75
IOC,Mar 2014,10.26,,,,,,,10.26
IOC,Mar 2015,7.08,,,,,,,7.08
IOC,Mar 2016,13.8,,,,,,,13.8
IOC,Mar 2017,19.97,,,,,,,19.97
IOC,Mar 2018,19.87,-1.81,NORMAL,44.22,NORMAL,37.97,NORMAL,25.06
IOC,Mar 2019,15.36,1.58,NORMAL,19.91,NORMAL,19.14,NORMAL,14.0
IOC,Mar 2020,-1.97,1.48,NORMAL,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,-0.24
IOC,Mar 2021,19.46,1.01,NORMAL,11.88,NORMAL,13.4,NORMAL,11.44
IOC,Mar 2022,19.27,10.65,NORMAL,4.76,NORMAL,5.15,NORMAL,9.96
IOC,Mar 2023,8.38,14.84,NORMAL,-12.35,NORMAL,-14.14,NORMAL,-0.82
IOC,Mar 2024,23.53,8.01,NORMAL,20.1,NORMAL,20.11,NORMAL,17.94
IRCTC,Mar 2015,29.5,,,,,,,29.5
IRCTC,Mar 2016,34.87,,,,,,,34.87
IRCTC,Mar 2017,29.1,,,,,,,29.1
IRCTC,Mar 2018,23.14,,,,,,,23.14
IRCTC,Mar 2019,28.85,,,,,,,28.85
IRCTC,Mar 2020,39.04,16.41,NORMAL,31.39,NORMAL,-14.33,NORMAL,18.13
IRCTC,Mar 2021,12.84,-10.68,NORMAL,-0.21,NORMAL,-36.25,NORMAL,-8.57
IRCTC,Mar 2022,35.29,4.33,NORMAL,23.58,NORMAL,-6.17,NORMAL,14.26
IRCTC,Mar 2023,40.6,19.29,NORMAL,35.41,NORMAL,3.4,NORMAL,24.68
IRCTC,Mar 2024,34.4,17.96,NORMAL,29.17,NORMAL,28.47,NORMAL,27.5
IRFC,Mar 2016,7.37,,,,,,,7.37
IRFC,Mar 2017,7.779999999999999,,,,,,,7.78
IRFC,Mar 2018,14.75,10.8,NORMAL,31.53,NORMAL,-57.72,NORMAL,-0.16
IRFC,Mar 2019,9.01,12.43,NORMAL,26.32,NORMAL,-60.54,NORMAL,-3.2
IRFC,Mar 2020,10.54,14.1,NORMAL,33.31,NORMAL,-57.33,NORMAL,0.16
IRFC,Mar 2021,12.3,16.01,NORMAL,39.07,NORMAL,-56.29,NORMAL,2.77
IRFC,Mar 2022,14.85,17.54,NORMAL,45.5,NORMAL,-48.86,NORMAL,7.26
IRFC,Mar 2023,13.8,20.68,NORMAL,24.58,NORMAL,10.76,NORMAL,17.46
IRFC,Mar 2024,13.04,19.07,NORMAL,23.25,NORMAL,20.11,NORMAL,18.87
ITC,Mar 2013,33.27,,,,,,,33.27
ITC,Mar 2014,33.05,,,,,,,33.05
